scientificName,animal,Movement,redlistCategory,populationTrend,Pac_Americas,Cen_Americas,Atl_Americas,Eas_Atlantic,Black_Sea,Eas_Africa,Cen_Asia,Eas_Asia,migratory,EOO,American,AfroPal,Asian,Artificial,Coastal,Forest,Grassland,Savanna,Shrubland,Wetlands,Hemisphere
Trichastoma tickelli,Trichastoma_tickelli,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,1,1,0,3160000,0,0,1,1,0,1,0,0,1,0,5
Trichixos pyrropygus,Trichixos_pyrropygus,Not a Migrant,Near Threatened,Decreasing,0,0,0,0,0,0,0,1,0,2820000,0,0,1,0,0,1,0,0,0,0,3
Trichodere cockerelli,Trichodere_cockerelli,Not a Migrant,Least Concern,Stable,0,0,0,0,0,0,0,1,0,132000,0,0,1,0,0,1,0,1,1,0,3
Trichoglossus capistratus,Trichoglossus_haematodus,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,0,1,0,171000,0,0,1,1,0,1,0,0,1,0,3
Trichoglossus chlorolepidotus,Trichoglossus_chlorolepidotus,Nomadic,Least Concern,Stable,0,0,0,0,0,0,0,1,0,1510000,0,0,1,1,0,1,1,0,1,1,3
Trichoglossus euteles,Trichoglossus_euteles,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,0,1,0,152000,0,0,1,1,0,1,0,1,0,0,3
Trichoglossus flavoviridis,Trichoglossus_flavoviridis,Not a Migrant,Least Concern,Unknown,0,0,0,0,0,0,0,1,0,6300,0,0,1,1,0,1,0,0,0,0,3
Trichoglossus forsteni,Trichoglossus_haematodus,Nomadic,Vulnerable,Decreasing,0,0,0,0,0,0,0,1,0,34500,0,0,1,1,0,1,0,0,1,1,3
Trichoglossus haematodus,Trichoglossus_haematodus,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,0,1,0,5610000,0,0,1,1,0,1,0,0,1,1,3
Trichoglossus johnstoniae,Trichoglossus_johnstoniae,Unknown,Near Threatened,Decreasing,0,0,0,0,0,0,0,1,0,8700,0,0,1,0,0,1,0,0,0,0,3
Trichoglossus meyeri,Trichoglossus_flavoviridis,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,0,1,0,295000,0,0,1,0,0,1,0,0,0,0,3
Trichoglossus moluccanus,Trichoglossus_haematodus,Nomadic,Least Concern,Decreasing,0,0,0,0,0,0,0,1,0,3810000,0,0,1,1,0,1,0,0,1,1,3
Trichoglossus ornatus,Trichoglossus_ornatus,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,0,1,0,449000,0,0,1,1,0,1,0,0,0,1,3
Trichoglossus rosenbergii,Trichoglossus_haematodus,Not a Migrant,Vulnerable,Decreasing,0,0,0,0,0,0,0,1,0,3500,0,0,1,1,0,1,0,0,1,1,3
Trichoglossus rubritorquis,Trichoglossus_haematodus,Nomadic,Least Concern,Decreasing,0,0,0,0,0,0,0,1,0,1100000,0,0,1,1,0,1,0,0,1,1,3
Trichoglossus weberi,Trichoglossus_haematodus,Not a Migrant,Near Threatened,Decreasing,0,0,0,0,0,0,0,1,0,25500,0,0,1,1,0,1,0,0,0,0,3
Tricholaema diademata,Tricholaema_diademata,Not a Migrant,Least Concern,Stable,0,0,0,0,1,1,0,0,0,1550000,0,1,0,1,0,0,0,1,1,0,3
Tricholaema frontata,Tricholaema_frontata,Not a Migrant,Least Concern,Decreasing,0,0,0,1,1,1,0,0,0,2490000,0,1,0,0,0,0,0,1,0,0,3
Tricholaema hirsuta,Tricholaema_hirsuta,Not a Migrant,Least Concern,Decreasing,0,0,0,1,1,1,0,0,0,6840000,0,1,0,0,0,1,0,0,0,0,3
Tricholaema lacrymosa,Tricholaema_lacrymosa,Not a Migrant,Least Concern,Stable,0,0,0,0,1,1,0,0,0,1540000,0,1,0,1,0,1,0,1,0,0,3
Tricholaema leucomelas,Tricholaema_leucomelas,Not a Migrant,Least Concern,Increasing,0,0,0,1,1,1,0,0,0,4160000,0,1,0,1,0,0,0,1,1,0,3
Tricholaema melanocephala,Tricholaema_melanocephala,Not a Migrant,Least Concern,Stable,0,0,0,0,1,1,0,0,0,3300000,0,1,0,0,0,1,1,1,1,0,3
Tricholestes criniger,Tricholestes_criniger,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,0,1,0,3680000,0,0,1,0,0,1,0,0,0,0,3
Trichothraupis melanops,Trichothraupis_melanops,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,6490000,1,0,0,0,0,1,0,0,0,0,3
Triclaria malachitacea,Triclaria_malachitacea,Not a Migrant,Near Threatened,Decreasing,0,0,1,0,0,0,0,0,0,377000,1,0,0,1,0,1,0,0,0,0,3
Trigonoceps occipitalis,Trigonoceps_occipitalis,Not a Migrant,Critically Endangered,Decreasing,0,0,0,1,1,1,0,0,0,21100000,0,1,0,1,0,0,1,1,1,0,3
Tringa brevipes,Heteroscelus_brevipes,Full Migrant,Near Threatened,Stable,1,0,0,1,1,1,1,1,1,10400000,1,1,1,0,0,1,0,0,0,1,2
Tringa erythropus,Tringa_erythropus,Full Migrant,Least Concern,Decreasing,1,0,0,1,1,1,1,1,1,7360000,1,1,1,1,1,1,1,0,1,1,2
Tringa flavipes,Tringa_flavipes,Full Migrant,Least Concern,Decreasing,1,1,1,0,0,1,0,1,1,6100000,1,0,1,1,1,0,1,0,1,1,2
Tringa glareola,Tringa_glareola,Full Migrant,Least Concern,Unknown,1,0,0,1,1,1,1,1,1,23000000,1,1,1,1,0,1,1,0,1,1,2
Tringa guttifer,Tringa_guttifer,Full Migrant,Endangered,Decreasing,0,0,0,0,0,1,1,1,1,749000,0,0,1,1,0,1,1,0,0,1,2
Tringa incana,Heteroscelus_incanus,Full Migrant,Least Concern,Unknown,1,1,1,0,0,1,0,1,1,2450000,1,0,1,0,0,0,0,0,0,1,2
Tringa melanoleuca,Tringa_melanoleuca,Full Migrant,Least Concern,Decreasing,1,1,1,0,0,1,0,1,1,9000000,1,0,1,1,1,1,0,0,1,1,2
Tringa nebularia,Tringa_nebularia,Full Migrant,Least Concern,Stable,1,0,0,1,1,1,1,1,1,18700000,1,1,1,1,1,1,1,0,0,1,2
Tringa ochropus,Tringa_ochropus,Full Migrant,Least Concern,Stable,0,0,0,1,1,1,1,1,1,24600000,0,1,1,1,0,1,1,0,0,1,2
Tringa semipalmata,Catoptrophorus_semipalmatus,Full Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,1,16300000,1,0,0,0,0,0,0,0,0,1,5
Tringa solitaria,Tringa_solitaria,Full Migrant,Least Concern,Unknown,1,1,1,0,0,1,0,1,1,9900000,1,0,1,1,0,1,1,1,0,1,2
Tringa stagnatilis,Tringa_stagnatilis,Full Migrant,Least Concern,Decreasing,0,0,0,1,1,1,1,1,1,14500000,0,1,1,1,1,0,0,0,0,1,2
Tringa totanus,Tringa_totanus,Full Migrant,Least Concern,Decreasing,0,0,0,1,1,1,1,1,1,40700000,0,1,1,1,1,0,0,0,0,1,5
Trochalopteron affine,Garrulax_affinis,Altitudinal Migrant,Least Concern,Decreasing,0,0,0,0,0,0,1,1,0,2100000,0,0,1,0,0,1,0,0,1,0,5
Trochalopteron austeni,Garrulax_austeni,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,1,1,0,90100,0,0,1,0,0,1,0,0,0,0,3
Trochalopteron chrysopterum,Garrulax_chrysopterus,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,1,1,0,675000,0,0,1,0,0,1,0,0,1,0,5
Trochalopteron elliotii,Garrulax_elliotii,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,1,1,0,1800000,0,0,1,1,0,1,0,0,1,0,5
Trochalopteron erythrocephalum,Garrulax_erythrocephalus,Not a Migrant,Least Concern,Stable,0,0,0,0,0,0,1,1,0,789000,0,0,1,1,0,1,1,0,1,0,5
Trochalopteron formosum,Garrulax_formosus,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,1,1,0,396000,0,0,1,0,0,1,0,0,1,0,5
Trochalopteron henrici,Garrulax_henrici,Not a Migrant,Least Concern,Unknown,0,0,0,0,0,0,1,1,0,197000,0,0,1,1,0,1,0,0,1,0,5
Trochalopteron imbricatum,Garrulax_imbricatus,Not a Migrant,Least Concern,Stable,0,0,0,0,0,0,1,1,0,38600,0,0,1,0,0,1,1,0,1,0,5
Trochalopteron lineatum,Garrulax_lineatus,Not a Migrant,Least Concern,Stable,0,0,0,0,0,1,1,1,0,1530000,0,0,1,1,0,1,0,0,1,0,5
Trochalopteron melanostigma,Garrulax_melanostigma,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,1,1,0,897000,0,0,1,0,0,1,1,0,1,0,5
Trochalopteron milnei,Garrulax_milnei,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,1,1,0,2720000,0,0,1,1,0,1,1,0,1,0,5
Trochalopteron morrisonianum,Garrulax_morrisonianus,Altitudinal Migrant,Least Concern,Decreasing,0,0,0,0,0,0,0,1,0,15800,0,0,1,0,0,1,0,0,1,0,3
Trochalopteron ngoclinhense,Garrulax_ngoclinhensis,Not a Migrant,Endangered,Decreasing,0,0,0,0,0,0,0,1,0,590,0,0,1,0,0,1,0,0,0,0,3
Trochalopteron peninsulae,Garrulax_peninsulae,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,0,1,0,52200,0,0,1,0,0,1,0,0,1,0,3
Trochalopteron squamatum,Garrulax_squamatus,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,1,1,0,1390000,0,0,1,0,0,1,0,0,1,1,5
Trochalopteron subunicolor,Garrulax_subunicolor,Altitudinal Migrant,Least Concern,Decreasing,0,0,0,0,0,0,1,1,0,908000,0,0,1,0,0,1,0,0,1,0,5
Trochalopteron variegatum,Garrulax_variegatus,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,1,1,0,0,588000,0,0,1,0,0,1,0,0,1,0,5
Trochalopteron virgatum,Garrulax_virgatus,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,1,1,0,155000,0,0,1,0,0,1,1,0,1,0,3
Trochalopteron yersini,Garrulax_yersini,Not a Migrant,Endangered,Decreasing,0,0,0,0,0,0,0,1,0,2000-2670,0,0,1,0,0,1,0,0,1,0,3
Trochilus polytmus,Trochilus_polytmus,Altitudinal Migrant,Least Concern,Stable,0,1,1,0,0,0,0,0,0,12800,1,0,0,1,0,1,0,0,0,0,3
Trochilus scitulus,Trochilus_scitulus,Altitudinal Migrant,Least Concern,Unknown,0,1,1,0,0,0,0,0,0,1200,1,0,0,1,0,1,0,0,0,0,3
Trochocercus bivittatus,Trochocercus_cyanomelas,Not a Migrant,Least Concern,Decreasing,0,0,0,1,1,1,0,0,0,4200000,0,1,0,0,0,1,0,0,1,0,3
Trochocercus cyanomelas,Trochocercus_cyanomelas,Not a Migrant,Least Concern,Decreasing,0,0,0,1,1,1,0,0,0,891000,0,1,0,0,0,1,0,0,1,0,3
Trochocercus nitens,Trochocercus_nitens,Not a Migrant,Least Concern,Decreasing,0,0,0,1,1,1,0,0,0,6440000,0,1,0,1,0,1,0,0,0,1,3
Troglodytes aedon,Troglodytes_aedon,Full Migrant,Least Concern,Stable,1,1,1,0,0,0,0,0,1,59200000,1,0,0,1,0,1,0,1,1,0,5
Troglodytes beani,Troglodytes_aedon,Not a Migrant,Least Concern,Stable,0,1,1,0,0,0,0,0,0,550,1,0,0,0,0,0,0,0,1,0,3
Troglodytes cobbi,Troglodytes_cobbi,Not a Migrant,Least Concern,Stable,0,0,1,0,0,0,0,0,0,29200,1,0,0,0,0,0,1,0,0,0,3
Troglodytes hiemalis,Troglodytes_troglodytes,Full Migrant,Least Concern,Increasing,1,1,1,0,0,0,0,0,1,7210000,1,0,0,1,0,1,0,0,1,0,1
Troglodytes monticola,Troglodytes_monticola,Not a Migrant,Critically Endangered,Decreasing,0,1,1,0,0,0,0,0,0,1800,1,0,0,0,0,1,1,0,1,0,3
Troglodytes ochraceus,Troglodytes_ochraceus,Not a Migrant,Least Concern,Stable,1,1,1,0,0,0,0,0,0,87700,1,0,0,0,0,1,0,0,0,0,3
Troglodytes pacificus,Troglodytes_troglodytes,Full Migrant,Least Concern,Decreasing,1,1,0,0,0,1,0,1,1,9680000,1,0,1,1,0,1,0,0,1,0,1
Troglodytes rufociliatus,Troglodytes_rufociliatus,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,252000,1,0,0,0,0,1,0,0,0,0,3
Troglodytes rufulus,Troglodytes_rufulus,Not a Migrant,Least Concern,Decreasing,0,1,1,0,0,0,0,0,0,302000,1,0,0,0,0,1,0,0,1,0,3
Troglodytes solstitialis,Troglodytes_solstitialis,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,4010000,1,0,0,0,0,1,0,0,0,0,3
Troglodytes troglodytes,Troglodytes_troglodytes,Full Migrant,Least Concern,Increasing,0,0,0,1,1,1,1,1,1,55500000,0,1,1,1,0,1,0,0,1,0,5
Trogon ambiguus,Trogon_elegans,Not a Migrant,Least Concern,Stable,1,1,1,0,0,0,0,0,0,1320000,1,0,0,1,0,1,0,0,1,0,5
Trogon aurantius,Trogon_surrucura,Not a Migrant,Least Concern,Decreasing,0,0,1,0,0,0,0,0,0,601000,1,0,0,0,0,1,0,0,0,0,3
Trogon bairdii,Trogon_bairdii,Not a Migrant,Near Threatened,Decreasing,1,1,0,0,0,0,0,0,0,18800,1,0,0,0,0,1,0,0,0,0,3
Trogon chionurus,Trogon_chionurus,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,757000,1,0,0,1,0,1,0,0,0,0,3
Trogon citreolus,Trogon_citreolus,Not a Migrant,Least Concern,Stable,1,1,1,0,0,0,0,0,0,539000,1,0,0,1,0,1,0,0,1,0,3
Trogon clathratus,Trogon_clathratus,Altitudinal Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,39800,1,0,0,0,0,1,0,0,0,0,3
Trogon collaris,Trogon_collaris,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,16500000,1,0,0,0,0,1,0,0,0,0,3
Trogon comptus,Trogon_comptus,Not a Migrant,Least Concern,Decreasing,1,1,0,0,0,0,0,0,0,153000,1,0,0,0,0,1,0,0,0,0,3
Trogon curucui,Trogon_curucui,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,9670000,1,0,0,1,0,1,0,1,1,0,3
Trogon elegans,Trogon_elegans,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,225000,1,0,0,1,0,1,0,0,1,0,3
Trogon massena,Trogon_massena,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,1800000,1,0,0,1,0,1,0,0,0,0,3
Trogon melanocephalus,Trogon_melanocephalus,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,1100000,1,0,0,1,0,1,0,0,1,0,3
Trogon melanurus,Trogon_melanurus,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,8520000,1,0,0,0,0,1,0,0,0,0,3
Trogon mesurus,Trogon_mesurus,Not a Migrant,Least Concern,Decreasing,1,1,0,0,0,0,0,0,0,85900,1,0,0,0,0,1,0,0,0,0,3
Trogon mexicanus,Trogon_mexicanus,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,1240000,1,0,0,0,0,1,0,0,0,0,5
Trogon personatus,Trogon_personatus,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,5130000,1,0,0,1,0,1,0,0,0,0,3
Trogon rufus,Trogon_rufus,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,14600000,1,0,0,1,0,1,0,0,0,0,3
Trogon surrucura,Trogon_surrucura,Not a Migrant,Least Concern,Decreasing,0,1,1,0,0,0,0,0,0,1970000,1,0,0,0,0,1,0,0,0,0,3
Trogon violaceus,Trogon_violaceus,Not a Migrant,Least Concern,Unknown,1,1,1,0,0,0,0,0,0,12100000,1,0,0,1,0,1,0,1,0,0,3
Trogon viridis,Trogon_viridis,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,11800000,1,0,0,1,0,1,0,1,0,0,3
Trugon terrestris,Trugon_terrestris,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,0,1,0,1210000,0,0,1,0,0,1,0,0,0,0,3
Tunchiornis luteifrons,Hylophilus_ochraceiceps,Not a Migrant,Least Concern,Decreasing,0,1,1,0,0,0,0,0,0,1394000,1,0,0,1,0,1,0,0,0,0,3
Tunchiornis ochraceiceps,Hylophilus_ochraceiceps,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,8244000,1,0,0,1,0,1,0,0,0,0,3
Turacoena manadensis,Turacoena_manadensis,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,0,1,0,436000,0,0,1,1,0,1,0,0,1,0,3
Turacoena modesta,Turacoena_modesta,Not a Migrant,Near Threatened,Decreasing,0,0,0,0,0,0,0,1,0,58100,0,0,1,0,0,1,0,0,0,0,3
Turacoena sulaensis,Turacoena_manadensis,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,0,1,0,25900,0,0,1,1,0,1,0,0,1,0,3
Turdinus atrigularis,Turdinus_atrigularis,Not a Migrant,Near Threatened,Decreasing,0,0,0,0,0,0,0,1,0,257000,0,0,1,0,0,1,0,0,0,0,3
Turdinus brevicaudatus,Napothera_brevicaudata,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,1,1,0,3540000,0,0,1,0,0,1,0,0,0,0,5
Turdinus calcicola,Gypsophila_crispifrons,Not a Migrant,Vulnerable,Decreasing,0,0,0,0,0,0,0,1,0,5500,0,0,1,0,0,1,0,0,0,0,3
Turdinus crassus,Napothera_crassa,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,0,1,0,186000,0,0,1,0,0,1,0,0,0,0,3
Turdinus crispifrons,Gypsophila_crispifrons,Not a Migrant,Least Concern,Stable,0,0,0,0,0,0,0,1,0,78000,0,0,1,0,0,1,0,0,0,0,3
Turdinus macrodactylus,Turdinus_macrodactylus,Not a Migrant,Near Threatened,Decreasing,0,0,0,0,0,0,0,1,0,1360000,0,0,1,0,0,1,0,0,0,0,3
Turdinus marmoratus,Turdinus_marmorata,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,0,1,0,595000,0,0,1,0,0,1,0,0,0,0,3
Turdinus rufipectus,Turdinus_rufipectus,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,0,1,0,192000,0,0,1,0,0,1,0,0,0,0,3
Turdoides affinis,Turdoides_affinis,Not a Migrant,Least Concern,Stable,0,0,0,0,0,0,1,1,0,1010000,0,0,1,1,0,0,0,1,1,0,3
Turdoides bicolor,Turdoides_bicolor,Not a Migrant,Least Concern,Decreasing,0,0,0,1,1,1,0,0,0,1620000,0,1,0,0,0,0,0,1,1,1,3
Turdoides gymnogenys,Turdoides_gymnogenys,Not a Migrant,Least Concern,Decreasing,0,0,0,1,0,1,0,0,0,580000,0,1,0,0,0,1,0,1,1,1,3
Turdoides hartlaubii,Turdoides_hartlaubii,Not a Migrant,Least Concern,Stable,0,0,0,1,1,1,0,0,0,2880000,0,1,0,1,0,1,0,1,1,1,3
Turdoides hindei,Turdoides_hindei,Not a Migrant,Vulnerable,Decreasing,0,0,0,0,1,1,0,0,0,20300,0,1,0,1,0,0,0,0,1,1,3
Turdoides hypoleuca,Turdoides_hypoleuca,Not a Migrant,Least Concern,Decreasing,0,0,0,0,1,1,0,0,0,275000,0,1,0,1,0,1,0,0,1,0,3
Turdoides jardineii,Turdoides_jardineii,Not a Migrant,Least Concern,Stable,0,0,0,1,1,1,0,0,0,7880000,0,1,0,1,0,1,0,1,1,1,3
Turdoides leucocephala,Turdoides_leucocephala,Not a Migrant,Least Concern,Stable,0,0,0,0,1,1,0,0,0,473000,0,1,0,0,0,0,0,1,1,1,3
Turdoides leucopygia,Turdoides_leucopygia,Not a Migrant,Least Concern,Stable,0,0,0,0,1,1,0,0,0,1260000,0,1,0,0,0,1,0,0,1,1,3
Turdoides melanops,Turdoides_melanops,Not a Migrant,Least Concern,Decreasing,0,0,0,1,1,1,0,0,0,422000,0,1,0,0,0,1,0,1,1,1,3
Turdoides plebejus,Turdoides_plebejus,Not a Migrant,Least Concern,Stable,0,0,0,1,1,1,0,0,0,9360000,0,1,0,1,0,1,1,1,1,0,5
Turdoides reinwardtii,Turdoides_reinwardii,Not a Migrant,Least Concern,Decreasing,0,0,0,1,1,1,0,0,0,3700000,0,1,0,0,0,1,0,1,1,1,3
Turdoides rufescens,Turdoides_rufescens,Not a Migrant,Least Concern,Decreasing,0,0,0,0,0,0,1,1,0,30500,0,0,1,1,0,1,0,0,1,0,3
Turdoides sharpei,Turdoides_sharpei,Not a Migrant,Least Concern,Decreasing,0,0,0,0,1,1,0,0,0,749000,0,1,0,1,0,1,1,1,1,1,3
Turdoides somervillei,Turdoides_striata,Not a Migrant,Least Concern,Stable,0,0,0,0,0,0,1,0,0,34200,0,0,1,1,0,1,0,0,1,0,3
Turdoides squamulata,Turdoides_squamulata,Not a Migrant,Least Concern,Decreasing,0,0,0,0,1,1,0,0,0,480000,0,1,0,0,0,1,0,0,1,1,3
Turdoides striata,Turdoides_striata,Not a Migrant,Least Concern,Stable,0,0,0,0,0,1,1,1,0,4600000,0,0,1,1,0,1,0,0,1,0,5
Turdoides tenebrosa,Turdoides_tenebrosa,Not a Migrant,Least Concern,Decreasing,0,0,0,0,1,1,0,0,0,909000,0,1,0,0,0,0,0,1,1,0,3
Turdus abyssinicus,Turdus_olivaceus,Altitudinal Migrant,Least Concern,Unknown,0,0,0,0,1,1,0,0,0,2740000,0,1,0,1,0,1,0,0,1,1,3
Turdus albicollis,Turdus_albicollis,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,15100000,1,0,0,1,0,1,0,1,1,0,3
Turdus albocinctus,Turdus_albocinctus,Altitudinal Migrant,Least Concern,Decreasing,0,0,0,0,0,0,1,1,0,1110000,0,0,1,0,0,1,0,0,1,0,5
Turdus amaurochalinus,Turdus_amaurochalinus,Full Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,1,4890000,1,0,0,1,0,1,1,1,1,0,3
Turdus anthracinus,Turdus_chiguanco,Full Migrant,Least Concern,Stable,1,1,1,0,0,0,0,0,1,1500000,1,0,0,1,0,1,1,0,1,1,3
Turdus ardosiaceus,Turdus_plumbeus,Not a Migrant,Least Concern,Decreasing,0,0,1,0,0,0,0,0,0,300000,1,0,0,1,0,1,0,0,1,0,3
Turdus arthuri,Turdus_ignobilis,Not a Migrant,Least Concern,Stable,0,1,1,0,0,0,0,0,0,2680000,1,0,0,1,0,1,0,1,1,0,3
Turdus assimilis,Turdus_assimilis,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,2070000,1,0,0,0,0,1,0,0,1,0,5
Turdus atrogularis,Turdus_ruficollis,Full Migrant,Least Concern,Decreasing,0,0,0,1,1,1,1,1,1,9960000,0,1,1,1,0,1,1,0,1,1,2
Turdus aurantius,Turdus_aurantius,Not a Migrant,Least Concern,Stable,0,1,1,0,0,0,0,0,0,13500,1,0,0,1,0,1,0,0,0,0,3
Turdus bewsheri,Turdus_bewsheri,Not a Migrant,Least Concern,Decreasing,0,0,0,0,1,1,0,0,0,9400,0,1,0,1,0,1,0,0,1,0,3
Turdus boulboul,Turdus_boulboul,Altitudinal Migrant,Least Concern,Decreasing,0,0,0,0,0,1,1,1,0,2410000,0,0,1,0,0,1,0,0,1,0,5
Turdus cardis,Turdus_cardis,Full Migrant,Least Concern,Unknown,0,0,0,0,0,0,0,1,1,3250000,0,0,1,1,0,1,0,0,0,1,5
Turdus celaenops,Turdus_celaenops,Not a Migrant,Vulnerable,Decreasing,0,0,0,0,0,0,0,1,0,256000,0,0,1,1,0,1,0,0,0,0,5
Turdus chiguanco,Turdus_chiguanco,Full Migrant,Least Concern,Stable,1,1,0,0,0,0,0,0,1,1150000,1,0,0,1,0,1,1,0,1,1,3
Turdus chrysolaus,Turdus_chrysolaus,Full Migrant,Least Concern,Decreasing,0,0,0,0,0,0,0,1,1,1620000,0,0,1,1,0,1,0,0,1,0,2
Turdus confinis,Turdus_migratorius,Not a Migrant,Least Concern,Stable,1,0,0,0,0,0,0,0,0,2200,1,0,0,1,0,1,0,0,1,0,3
Turdus debilis,Turdus_ignobilis,Not a Migrant,Least Concern,Stable,1,1,1,0,0,0,0,0,0,3090000,1,0,0,1,0,1,0,1,1,0,3
Turdus dissimilis,Turdus_dissimilis,Altitudinal Migrant,Least Concern,Decreasing,0,0,0,0,0,0,1,1,0,1290000,0,0,1,0,0,1,0,0,1,0,5
Turdus eunomus,Turdus_naumanni,Full Migrant,Least Concern,Unknown,1,0,0,1,1,1,1,1,1,8730000,1,1,1,1,0,1,1,0,1,0,2
Turdus falcklandii,Turdus_falcklandii,Full Migrant,Least Concern,Stable,1,1,1,0,0,0,0,0,1,2590000,1,0,0,1,0,1,1,0,1,0,3
Turdus feae,Turdus_feae,Full Migrant,Vulnerable,Decreasing,0,0,0,0,0,0,1,1,1,322000,0,0,1,1,0,1,0,0,0,0,2
Turdus flavipes,Turdus_flavipes,Full Migrant,Least Concern,Stable,0,1,1,0,0,0,0,0,1,10600000,1,0,0,1,0,1,0,0,0,0,3
Turdus fulviventris,Turdus_fulviventris,Full Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,1,419000,1,0,0,1,0,1,0,0,0,0,3
Turdus fumigatus,Turdus_fumigatus,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,9530000,1,0,0,1,0,1,0,1,0,1,3
Turdus fuscater,Turdus_fuscater,Not a Migrant,Least Concern,Stable,1,1,1,0,0,0,0,0,0,3400000,1,0,0,1,0,1,1,0,1,0,3
Turdus grayi,Turdus_grayi,Not a Migrant,Least Concern,Stable,1,1,1,0,0,0,0,0,0,3250000,1,0,0,1,0,1,0,0,0,0,5
Turdus haplochrous,Turdus_haplochrous,Not a Migrant,Near Threatened,Decreasing,1,1,0,0,0,0,0,0,0,122000,1,0,0,0,0,1,0,0,0,0,3
Turdus hauxwelli,Turdus_hauxwelli,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,3370000,1,0,0,0,0,1,0,0,0,0,3
Turdus helleri,Turdus_helleri,Not a Migrant,Critically Endangered,Decreasing,0,0,0,0,1,1,0,0,0,130,0,1,0,0,0,1,0,0,0,0,3
Turdus hortulorum,Turdus_hortulorum,Full Migrant,Least Concern,Unknown,0,0,0,0,0,1,0,1,1,2170000,0,0,1,0,0,1,0,0,1,0,2
Turdus ignobilis,Turdus_ignobilis,Not a Migrant,Least Concern,Stable,1,1,1,0,0,0,0,0,0,1340000,1,0,0,1,0,1,0,1,1,0,3
Turdus iliacus,Turdus_iliacus,Full Migrant,Near Threatened,Increasing,1,0,0,1,1,1,1,1,1,18300000,1,1,1,1,0,1,1,0,1,0,1
Turdus infuscatus,Turdus_infuscatus,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,882000,1,0,0,0,0,1,0,0,0,0,5
Turdus jamaicensis,Turdus_jamaicensis,Not a Migrant,Least Concern,Stable,0,1,1,0,0,0,0,0,0,13500,1,0,0,1,0,1,0,0,0,0,3
Turdus kessleri,Turdus_kessleri,Altitudinal Migrant,Least Concern,Stable,0,0,0,0,0,0,1,1,0,1180000,0,0,1,0,0,0,1,0,1,0,1
Turdus lawrencii,Turdus_lawrencii,Not a Migrant,Least Concern,Decreasing,1,1,1,0,0,0,0,0,0,4520000,1,0,0,0,0,1,0,0,0,0,3
